日期,Profit,策略損益(金額)
2012-08-16 00:00:00+08:00,67455.28384399414,773.1035385131836
2012-08-17 00:00:00+08:00,67111.67923736572,-343.60460662841797
2012-08-20 00:00:00+08:00,66080.88362121582,-1030.7956161499023
2012-08-21 00:00:00+08:00,67111.67923736572,1030.7956161499023
2012-08-22 00:00:00+08:00,66853.987159729,-257.69207763671875
2012-08-23 00:00:00+08:00,67455.28384399414,601.2966842651367
2012-08-24 00:00:00+08:00,66596.29508209229,-858.9887619018555
2012-08-27 00:00:00+08:00,67111.67923736572,515.3841552734375
2012-08-28 00:00:00+08:00,66853.987159729,-257.69207763671875
2012-08-29 00:00:00+08:00,66853.987159729,0.0
2012-08-30 00:00:00+08:00,66338.58024978638,-515.406909942627
2012-08-31 00:00:00+08:00,65823.22340011597,-515.3568496704102
2012-09-03 00:00:00+08:00,65737.30632019043,-85.91707992553711
2012-09-04 00:00:00+08:00,67455.28384399414,1717.977523803711
2012-09-05 00:00:00+08:00,68228.396484375,773.1126403808594
2012-09-06 00:00:00+08:00,69001.50912475586,773.1126403808594
2012-09-07 00:00:00+08:00,68754.81143951416,-246.69768524169922
2012-09-10 00:00:00+08:00,68508.11375427246,-246.69768524169922
2012-09-12 00:00:00+08:00,68104.9002532959,-403.2135009765625
2012-09-13 00:00:00+08:00,66895.25120544434,-1209.6490478515625
2012-09-14 00:00:00+08:00,66895.25120544434,0.0
2012-09-17 00:00:00+08:00,67540.39707946777,645.1458740234375
2012-09-18 00:00:00+08:00,67298.45616149902,-241.94091796875
2012-09-19 00:00:00+08:00,67862.99351501465,564.537353515625
2012-09-20 00:00:00+08:00,67540.39707946777,-322.596435546875
2012-09-21 00:00:00+08:00,67217.80491638184,-322.5921630859375
2012-09-24 00:00:00+08:00,67379.10740661621,161.302490234375
2012-09-25 00:00:00+08:00,66975.87254333496,-403.23486328125
2012-09-26 00:00:00+08:00,66008.16441345215,-967.7081298828125
2012-09-27 00:00:00+08:00,64234.003646850586,-1774.1607666015625
2012-09-28 00:00:00+08:00,64959.80076599121,725.797119140625
2012-10-01 00:00:00+08:00,64395.27195739746,-564.52880859375
2012-10-02 00:00:00+08:00,64234.003646850586,-161.268310546875
2012-10-03 00:00:00+08:00,63588.83641052246,-645.167236328125
2012-10-04 00:00:00+08:00,63266.274154663086,-322.562255859375
2012-10-05 00:00:00+08:00,64798.498275756836,1532.22412109375
2012-10-08 00:00:00+08:00,66411.39073181152,1612.8924560546875
2012-10-09 00:00:00+08:00,67701.69529724121,1290.3045654296875
2012-10-11 00:00:00+08:00,68991.9998626709,1290.3045654296875
2012-10-23 00:00:00+08:00,68752.23183441162,-239.76802825927734
2012-10-24 00:00:00+08:00,68272.69577789307,-479.5360565185547
2012-10-25 00:00:00+08:00,70270.79655456543,1998.1007766723633
2012-10-26 00:00:00+08:00,70910.19066619873,639.3941116333008
2012-10-29 00:00:00+08:00,70830.25105285645,-79.93961334228516
2012-10-30 00:00:00+08:00,70750.31143951416,-79.93961334228516
2012-11-02 00:00:00+08:00,70436.38924407959,-313.9221954345703
2012-11-05 00:00:00+08:00,70357.90245819092,-78.48678588867188
2012-11-06 00:00:00+08:00,69886.99005889893,-470.9123992919922
2012-11-07 00:00:00+08:00,70279.4073562622,392.41729736328125
2012-11-08 00:00:00+08:00,70043.97194671631,-235.43540954589844
2012-11-09 00:00:00+08:00,69651.54633331299,-392.4256134033203
2012-11-12 00:00:00+08:00,70436.38924407959,784.8429107666016
2012-11-13 00:00:00+08:00,70279.4073562622,-156.9818878173828
2012-11-14 00:00:00+08:00,70514.86771392822,235.46035766601562
2012-11-15 00:00:00+08:00,70514.86771392822,0.0
2012-11-16 00:00:00+08:00,70671.84128570557,156.97357177734375
2012-11-19 00:00:00+08:00,70357.90245819092,-313.93882751464844
2012-11-20 00:00:00+08:00,70279.4073562622,-78.49510192871094
2012-11-21 00:00:00+08:00,69651.54633331299,-627.8610229492188
2012-11-22 00:00:00+08:00,66355.24269866943,-3296.3036346435547
2012-11-23 00:00:00+08:00,66512.20795440674,156.9652557373047
2012-11-26 00:00:00+08:00,65727.34841156006,-784.8595428466797
2012-11-27 00:00:00+08:00,66041.2872390747,313.93882751464844
2012-11-28 00:00:00+08:00,65570.3914718628,-470.89576721191406
2012-11-29 00:00:00+08:00,63843.7653427124,-1726.6261291503906
2012-11-30 00:00:00+08:00,64471.62636566162,627.8610229492188
2012-12-03 00:00:00+08:00,65491.91300201416,1020.2866363525391
2012-12-04 00:00:00+08:00,65256.452644348145,-235.46035766601562
2012-12-05 00:00:00+08:00,65491.91300201416,235.46035766601562
2012-12-06 00:00:00+08:00,64314.669425964355,-1177.2435760498047
2012-12-07 00:00:00+08:00,65570.3914718628,1255.7220458984375
2012-12-10 00:00:00+08:00,64157.69585418701,-1412.6956176757812
2012-12-11 00:00:00+08:00,64079.19243621826,-78.50341796875
2012-12-12 00:00:00+08:00,63451.33141326904,-627.8610229492188
2012-12-13 00:00:00+08:00,64079.19243621826,627.8610229492188
2012-12-14 00:00:00+08:00,65177.98249053955,1098.790054321289
2012-12-17 00:00:00+08:00,65413.41790008545,235.43540954589844
2012-12-18 00:00:00+08:00,64942.530448913574,-470.887451171875
2012-12-19 00:00:00+08:00,65962.82540130615,1020.2949523925781
2012-12-20 00:00:00+08:00,66904.62525177002,941.7998504638672
2012-12-21 00:00:00+08:00,67846.42510223389,941.7998504638672
2012-12-24 00:00:00+08:00,68760.94635772705,914.5212554931641
2012-12-25 00:00:00+08:00,68409.19594573975,-351.7504119873047
2012-12-26 00:00:00+08:00,68127.80307006836,-281.3928756713867
2012-12-27 00:00:00+08:00,69112.67440795898,984.871337890625
2012-12-28 00:00:00+08:00,70941.69455718994,1829.020149230957
2013-01-02 00:00:00+08:00,72770.7147064209,1829.020149230957
2013-01-03 00:00:00+08:00,72414.30654907227,-356.4081573486328
2013-01-04 00:00:00+08:00,73127.12286376953,712.8163146972656
2013-01-07 00:00:00+08:00,73697.41217041016,570.289306640625
2013-01-08 00:00:00+08:00,73483.55368041992,-213.85848999023438
2013-01-09 00:00:00+08:00,72770.7147064209,-712.8389739990234
2013-01-10 00:00:00+08:00,72770.7147064209,0.0
2013-01-11 00:00:00+08:00,72057.87573242188,-712.8389739990234
2013-01-14 00:00:00+08:00,73127.12286376953,1069.2471313476562
2013-01-15 00:00:00+08:00,74053.80522155762,926.6823577880859
2013-01-16 00:00:00+08:00,73982.51905822754,-71.28616333007812
2013-01-17 00:00:00+08:00,72414.30654907227,-1568.2125091552734
2013-01-18 00:00:00+08:00,73127.12286376953,712.8163146972656
2013-01-21 00:00:00+08:00,72770.7147064209,-356.4081573486328
2013-01-22 00:00:00+08:00,72770.7147064209,0.0
2013-01-23 00:00:00+08:00,73554.81718444824,784.1024780273438
2013-01-24 00:00:00+08:00,74196.37754821777,641.5603637695312
2013-01-25 00:00:00+08:00,73982.51905822754,-213.85848999023438
2013-01-28 00:00:00+08:00,73768.6605682373,-213.85848999023438
2013-01-31 00:00:00+08:00,73768.6605682373,0.0
2013-02-01 00:00:00+08:00,72678.86943817139,-1089.791130065918
2013-02-04 00:00:00+08:00,72678.86943817139,0.0
2013-02-05 00:00:00+08:00,71225.86078643799,-1453.0086517333984
2013-02-06 00:00:00+08:00,69772.82134246826,-1453.0394439697266
2013-02-18 00:00:00+08:00,69772.82134246826,0.0
2013-02-19 00:00:00+08:00,68319.78959655762,-1453.0317459106445
2013-02-20 00:00:00+08:00,69772.82134246826,1453.0317459106445
2013-02-21 00:00:00+08:00,70862.6047744751,1089.783432006836
2013-02-22 00:00:00+08:00,71225.86078643799,363.2560119628906
2013-02-25 00:00:00+08:00,72315.6134262085,1089.7526397705078
2013-02-26 00:00:00+08:00,71589.1091003418,-726.5043258666992
2013-02-27 00:00:00+08:00,71225.86078643799,-363.2483139038086
2013-03-01 00:00:00+08:00,73405.38916015625,2179.5283737182617
2013-03-04 00:00:00+08:00,71952.36511230469,-1453.0240478515625
2013-03-05 00:00:00+08:00,70499.34106445312,-1453.0240478515625
2013-03-12 00:00:00+08:00,71867.4086151123,1368.0675506591797
2013-03-13 00:00:00+08:00,71525.39353942871,-342.01507568359375
2013-03-14 00:00:00+08:00,70841.37063598633,-684.0229034423828
2013-03-15 00:00:00+08:00,69131.28800964355,-1710.0826263427734
2013-03-18 00:00:00+08:00,68789.25843811035,-342.0295715332031
2013-03-19 00:00:00+08:00,67968.4382019043,-820.8202362060547
2013-03-20 00:00:00+08:00,67900.01779174805,-68.42041015625
2013-03-21 00:00:00+08:00,67421.21987915039,-478.79791259765625
2013-03-22 00:00:00+08:00,68447.24336242676,1026.0234832763672
2013-03-25 00:00:00+08:00,68105.23553466797,-342.00782775878906
2013-03-26 00:00:00+08:00,69131.28800964355,1026.052474975586
2013-03-27 00:00:00+08:00,68789.25843811035,-342.0295715332031
2013-03-28 00:00:00+08:00,69131.28800964355,342.0295715332031
2013-03-29 00:00:00+08:00,69473.29583740234,342.00782775878906
2013-04-01 00:00:00+08:00,69131.28800964355,-342.00782775878906
2013-04-02 00:00:00+08:00,69131.28800964355,0.0
2013-04-03 00:00:00+08:00,67763.23495483398,-1368.0530548095703
2013-04-08 00:00:00+08:00,67079.19755554199,-684.0373992919922
2013-04-09 00:00:00+08:00,67626.4086303711,547.2110748291016
2013-04-10 00:00:00+08:00,69815.30366516113,2188.895034790039
2013-04-11 00:00:00+08:00,69131.28800964355,-684.0156555175781
2013-04-12 00:00:00+08:00,68447.27235412598,-684.0156555175781
2013-04-22 00:00:00+08:00,70009.7544708252,1562.4821166992188
2013-04-23 00:00:00+08:00,70009.7544708252,0.0
2013-04-24 00:00:00+08:00,69384.76029968262,-624.9941711425781
2013-04-25 00:00:00+08:00,68447.27235412598,-937.4879455566406
2013-04-26 00:00:00+08:00,68759.7859954834,312.5136413574219
2013-04-29 00:00:00+08:00,67822.31791687012,-937.4680786132812
2013-04-30 00:00:00+08:00,67197.31050109863,-625.0074157714844
2013-05-02 00:00:00+08:00,67509.79103088379,312.48052978515625
2013-05-03 00:00:00+08:00,66572.2964630127,-937.4945678710938
2013-05-06 00:00:00+08:00,65947.32215881348,-624.9743041992188
2013-05-07 00:00:00+08:00,64697.34043884277,-1249.9817199707031
2013-05-08 00:00:00+08:00,64384.84666442871,-312.4937744140625
2013-05-09 00:00:00+08:00,64697.34043884277,312.4937744140625
2013-05-10 00:00:00+08:00,64697.34043884277,0.0
2013-05-13 00:00:00+08:00,64072.346267700195,-624.9941711425781
2013-05-14 00:00:00+08:00,64384.84666442871,312.5003967285156
2013-05-15 00:00:00+08:00,65322.3279876709,937.4813232421875
2013-05-16 00:00:00+08:00,65322.3279876709,0.0
2013-05-17 00:00:00+08:00,65009.84745788574,-312.48052978515625
2013-05-20 00:00:00+08:00,65947.32215881348,937.4747009277344
2013-05-21 00:00:00+08:00,66259.82255554199,312.5003967285156
2013-05-22 00:00:00+08:00,68759.7859954834,2499.9634399414062
2013-05-23 00:00:00+08:00,67822.31791687012,-937.4680786132812
2013-05-24 00:00:00+08:00,66884.84983825684,-937.4680786132812
2013-05-27 00:00:00+08:00,65392.55876159668,-1492.2910766601562
2013-05-28 00:00:00+08:00,66287.93720245361,895.3784408569336
